 86400822, -29, -62
 86450854, -29, -62
 86500911, -27, -62
 86550978, -26, -62
 86601374, -26, -62
 86651444, -28, -62
 86701532, -28, -62
 86751767, -27, -62
 86801771, -29, -62
 86851784, -25, -62
 86902028, -27, -62
 86952039, -26, -62
 87002073, -28, -62
 87052527, -38, -62
 87102537, -29, -62
 87152622, -31, -62
 87202633, -34, -62
 87252893, -26, -62
 87303006, -29, -62
 87353132, -32, -62
 87403140, -28, -62
 87453390, -28, -62
 87503403, -26, -62
 87553604, -29, -62
 87603616, -22, -62
 87653635, -35, -62
 87704131, -34, -62
 87754814, -29, -62
 87804989, -24, -62
 87855004, -24, -62
 87905166, -27, -62
 87955204, -23, -62
 88005630, -27, -62
 88055721, -38, -62
 88105736, -31, -62
 88156014, -27, -62
 88206179, -27, -62
 88256190, -28, -62
 88306292, -29, -62
 88356300, -25, -62
 88406553, -28, -62
 88456560, -29, -62
 88506815, -29, -62
 88556822, -29, -62
 88607031, -27, -62
 88657431, -29, -62
 88707445, -29, -62
 88758038, -28, -62
 88808406, -26, -62
 88858502, -28, -62
 88908512, -34, -62
 88958787, -31, -62
 89008858, -27, -62
 89058918, -27, -62
 89109179, -32, -62
 89159836, -29, -62
 89210262, -36, -62
 89260388, -28, -62
 89310396, -26, -62
 89360404, -37, -62
 89410714, -31, -62
 89460729, -31, -62
 89510850, -36, -62
 89560951, -34, -62
 89611017, -29, -62
 89661213, -35, -62
 89711450, -21, -62
 89761542, -25, -62
 89811547, -22, -62
 89861688, -31, -62
 89912069, -32, -62
 89962077, -24, -62
 90012094, -23, -62
 90062102, -28, -62
 90112405, -23, -62
 90162417, -31, -62
 90212689, -34, -62
 90262700, -31, -62
 90312914, -39, -62
 90362938, -26, -62
 90413094, -33, -62
 90463251, -25, -62
 90513272, -27, -62
 90563526, -28, -62
 90613675, -26, -62
 90663812, -28, -62
 90714495, -28, -62
 90764538, -27, -62
 90814980, -25, -62
 90865004, -28, -62
 90915049, -27, -62
 90965382, -27, -62
 91015446, -33, -62
 91065707, -27, -62
 91116003, -28, -62
 91166563, -31, -62
 91216762, -30, -62
 91266772, -27, -62
 91317006, -28, -62
 91367045, -28, -62
 91417244, -29, -62
 91467419, -29, -62
 91517502, -30, -62
 91567695, -29, -62
 91617795, -27, -62
 91667894, -27, -62
 91717954, -27, -62
 91768274, -27, -62
 91818279, -27, -62
 91868488, -30, -62
 91918481, -26, -62
 91968636, -27, -62
 92018681, -29, -62
 92068954, -28, -62
 92119603, -26, -62
 92169895, -31, -62
 92220020, -28, -62
 92270104, -28, -62
 92320119, -30, -62
 92370447, -27, -62
 92420461, -27, -62
 92470810, -30, -62
 92520815, -30, -62
 92570905, -28, -62
 92620910, -27, -62
 92671336, -28, -62
 92721343, -28, -62
 92771515, -26, -62
 92821519, -26, -62
 92871588, -24, -62
 92921811, -27, -62
 92972041, -21, -62
 93022708, -32, -62
 93073191, -28, -62
 93123796, -32, -62
 93173967, -35, -62
 93224262, -28, -62
 93274436, -33, -62
 93324448, -26, -62
 93374584, -23, -62
 93424818, -28, -62
 93474828, -28, -62
 93524992, -30, -62
 93575142, -25, -62
 93625328, -26, -62
 93675466, -31, -62
 93725482, -32, -62
 93775505, -26, -62
 93825562, -27, -62
 93876024, -28, -62
 93926062, -29, -62
 93976628, -25, -62
 94026973, -28, -62
 94076980, -25, -62
 94127127, -18, -62
 94177508, -27, -62
 94227539, -26, -62
 94277823, -26, -62
 94328486, -25, -62
 94378574, -44, -62
 94428922, -25, -74
 94478936, -27, -74
 94528983, -23, -74
 94579243, -27, -74
 94629395, -26, -74
 94679402, -26, -74
 94729480, -24, -74
 94779777, -28, -74
 94829900, -27, -74
 94880234, -30, -74
 94930304, -29, -74
 94980954, -25, -74
 95031052, -27, -74
 95081198, -25, -74
 95131290, -28, -74
 95181436, -26, -74
 95231722, -28, -74
 95281736, -29, -74
 95331985, -28, -74
 95382171, -27, -74
 95432179, -28, -74
 95482292, -26, -74
 95532438, -29, -74
 95582442, -25, -74
 95632527, -29, -74
 95682956, -29, -74
 95732969, -31, -74
 95783445, -25, -74
 95834359, -26, -74
 95884367, -25, -74
 95934379, -28, -74
 95984407, -27, -74
 96034637, -24, -74
 96084735, -27, -74
 96134795, -30, -74
 96184916, -30, -74
 96234922, -28, -74
 96285174, -30, -74
 96335187, -25, -74
 96385388, -28, -74
 96435592, -28, -74
 96485655, -28, -74
 96535772, -28, -74
 96585947, -24, -74
 96636034, -29, -74
 96686370, -26, -74
 96736470, -26, -74
 96786534, -26, -74
 96836540, -27, -74
 96886681, -26, -74
 96936750, -28, -74
 96986915, -27, -74
 97036988, -28, -74
 97087191, -25, -74
 97137213, -28, -74
 97187766, -28, -74
 97238362, -26, -74
 97288651, -28, -74
 97339286, -33, -74
 97389519, -28, -74
 97439746, -28, -74
 97489866, -25, -74
 97539880, -28, -74
 97590327, -36, -74
 97640332, -24, -74
 97691021, -27, -74
 97741214, -28, -74
 97791404, -30, -74
 97841622, -28, -74
 97891695, -27, -74
 97941913, -25, -74
 97991917, -27, -74
 98042020, -28, -74
 98092340, -29, -74
 98143099, -30, -74
 98193260, -27, -74
 98243300, -29, -74
 98293324, -29, -74
 98343529, -31, -74
 98393789, -26, -74
 98443974, -27, -74
 98494527, -29, -74
 98544931, -28, -74
 98594967, -25, -74
 98645321, -28, -74
 98695350, -27, -74
 98745435, -28, -74
 98795501, -30, -74
 98845761, -29, -74
 98895770, -29, -74
 98945870, -28, -74
 98995948, -30, -74
 99046306, -29, -74
 99096356, -27, -74
 99146542, -26, -74
 99196548, -26, -74
 99246694, -28, -74
 99296886, -29, -74
 99346895, -29, -74
 99397210, -26, -74
 99447319, -26, -74
 99497333, -32, -74
 99547371, -31, -74
 99597740, -27, -74
 99647921, -27, -74
 99698162, -27, -74
 99748783, -27, -74
 99798810, -27, -74
 99848980, -29, -74
 99899218, -27, -74
 99949229, -23, -74
 99999596, -27, -74
 100049813, -25, -74
 100100395, -27, -74
 100150690, -26, -74
 100200832, -27, -74
 100251003, -28, -74
 100301017, -25, -74
 100351335, -28, -74
 100401346, -20, -74
 100451374, -28, -74
 100501483, -26, -74
 100551598, -27, -74
 100601871, -30, -74
 100651941, -25, -74
 100701994, -31, -74
 100752042, -27, -74
 100802424, -28, -74
 100852461, -28, -74
 100902716, -28, -74
 100952739, -27, -74
 101003075, -26, -74
 101053662, -27, -74
 101103874, -28, -74
 101154056, -28, -74
 101204199, -25, -74
 101254360, -29, -74
 101304400, -26, -74
 101354575, -32, -74
 101404808, -30, -74
 101455473, -28, -74
 101505706, -25, -74
 101555790, -27, -74
 101605800, -27, -74
 101656060, -29, -74
 101706066, -27, -74
 101756411, -30, -74
 101806526, -28, -74
 101856615, -29, -74
 101906727, -30, -74
 101956890, -26, -74
 102007056, -29, -74
 102057065, -29, -74
 102107348, -29, -74
 102157371, -28, -74
 102208046, -33, -74
 102258586, -27, -74
 102309134, -28, -74
 102359394, -29, -74
 102409422, -18, -74
 102459595, -22, -74
 102509891, -25, -74
 102559909, -25, -74
 102610097, -34, -74
 102660105, -24, -74
 102710533, -28, -74
 102760853, -30, -74
 102811484, -29, -74
 102861630, -27, -74
 102911665, -30, -74
 102961868, -27, -74
 103011882, -26, -74
 103061932, -25, -74
 103112115, -29, -74
 103162340, -29, -74
 103212404, -28, -74
 103262578, -30, -74
 103312747, -33, -74
 103362755, -24, -74
 103412761, -32, -74
 103462881, -27, -74
 103513138, -29, -74
 103563318, -26, -74
 103613370, -23, -74
 103663556, -27, -74
 103713564, -26, -74
 103763620, -39, -74
 103814022, -24, -74
 103864030, -31, -74
 103914338, -26, -74
 103964946, -26, -74
 104015056, -28, -74
 104065383, -23, -74
 104115392, -26, -74
 104165527, -26, -74
 104216340, -32, -74
 104266964, -29, -74
 104317552, -28, -74
 104367652, -28, -74
 104417972, -22, -74
 104468118, -28, -74
 104518153, -26, -74
 104568356, -29, -74
 104618364, -28, -74
 104668448, -31, -74
 104718472, -28, -74
 104768828, -28, -74
 104818836, -27, -74
 104868893, -31, -74
 104919269, -27, -74
 104969358, -33, -74
 105019370, -26, -74
 105069426, -21, -74
 105119688, -28, -74
 105169806, -28, -74
 105219838, -32, -74
 105270044, -28, -74
 105320058, -25, -74
 105370166, -29, -74
 105420399, -26, -74
 105470573, -25, -74
 105520583, -28, -74
 105570812, -30, -74
 105621036, -26, -74
 105671189, -28, -74
 105721244, -26, -74
 105771251, -24, -74
 105821319, -23, -74
 105871349, -27, -74
 105921691, -31, -74
 105971699, -29, -74
 106022012, -28, -74
 106072026, -27, -74
 106122084, -22, -74
 106172261, -27, -74
 106222493, -28, -74
 106273122, -29, -74
 106323490, -34, -74
 106373496, -24, -74
 106423761, -24, -74
 106473908, -33, -74
 106524192, -31, -74
 106574202, -26, -74
 106624315, -28, -74
 106674524, -26, -74
 106725153, -25, -74
 106775491, -29, -74
 106825531, -30, -74
 106875566, -33, -74
 106925876, -33, -74
 106975973, -29, -74
 107025982, -23, -74
 107076212, -23, -74
 107126356, -28, -74
 107176407, -25, -74
 107226678, -25, -74
 107276691, -28, -74
 107326830, -26, -74
 107376841, -28, -74
 107427065, -26, -74
 107477180, -35, -74
 107527335, -29, -74
 107577502, -30, -74
 107627756, -26, -74
 107678313, -24, -74
 107728652, -27, -74
 107778749, -32, -74
 107828867, -31, -74
 107878878, -29, -74
 107929073, -27, -74
 107979305, -28, -74
 108029372, -28, -74
 108079444, -29, -74
 108129750, -30, -74
 108179758, -29, -74
 108229844, -31, -74
 108279849, -27, -74
 108329991, -27, -74
 108380058, -32, -74
 108430431, -24, -74
 108480466, -24, -74
 108530641, -35, -74
 108580753, -30, -74
 108631031, -22, -74
 108681676, -23, -74
 108732107, -30, -74
 108782114, -27, -74
 108832253, -26, -74
 108882351, -28, -74
 108932651, -28, -74
 108982658, -29, -74
 109032852, -25, -74
 109082858, -27, -74
 109132915, -26, -74
 109183090, -33, -74
 109233229, -25, -74
 109283266, -28, -74
 109333392, -26, -74
 109383558, -32, -74
 109433715, -28, -74
 109484392, -29, -74
 109534992, -28, -74
 109585004, -30, -74
 109635347, -27, -74
 109685352, -29, -74
 109735366, -27, -74
 109785414, -27, -74
 109835663, -25, -74
 109885685, -25, -74
 109935831, -28, -74
 109985866, -26, -74
 110036061, -26, -74
 110086066, -30, -74
 110136305, -28, -74
 110186309, -29, -74
 110236365, -27, -74
 110286485, -26, -74
 110336723, -28, -74
 110386756, -26, -74
 110436812, -29, -74
 110486937, -28, -74
 110537079, -30, -74
 110587253, -26, -74
 110637683, -27, -74
 110687780, -27, -74
 110738380, -28, -74
 110788700, -26, -74
 110838708, -30, -74
 110888958, -26, -74
 110939055, -29, -74
 110989172, -23, -74
 111039347, -30, -74
 111090033, -25, -74
 111140499, -28, -74
 111190556, -31, -74
 111240642, -28, -74
 111290814, -22, -74
 111341121, -29, -74
 111391766, -24, -74
 111442192, -31, -74
 111492854, -28, -74
 111543193, -28, -74
 111593290, -36, -74
 111643551, -32, -74
 111693557, -27, -74
 111743871, -27, -74
 111794500, -25, -74
 111844614, -23, -74
 111894908, -30, -74
 111944921, -31, -74
 111994931, -23, -74
 112045037, -25, -74
 112095433, -28, -74
 112145439, -23, -74
 112195673, -32, -74
 112245817, -29, -74
 112295914, -25, -74
 112346170, -31, -74
 112396230, -30, -74
 112446892, -32, -74
 112497289, -28, -74
 112547294, -25, -74
 112597498, -30, -74
 112647567, -34, -74
 112697742, -26, -74
 112747774, -28, -74
 112798085, -29, -74
 112848258, -20, -74
 112898386, -26, -74
 112949069, -26, -74
 112999354, -34, -74
 113049363, -28, -74
 113099598, -28, -74
 113149630, -29, -74
 113199836, -29, -74
 113249981, -26, -74
 113300183, -29, -74
 113350198, -27, -74
 113400336, -29, -74
 113450539, -22, -74
 113500549, -30, -74
 113550802, -25, -74
 113600862, -29, -74
 113650955, -29, -74
 113700968, -42, -74
 113751358, -32, -74
 113802098, -30, -74
 113852473, -33, -74
 113902493, -29, -74
 113952545, -29, -74
 114002556, -25, -74
 114052810, -31, -74
 114102898, -30, -74
 114153042, -28, -74
 114203142, -30, -74
 114253147, -30, -74
 114303178, -30, -74
 114353694, -31, -74
 114403701, -27, -74
 114453875, -28, -74
 114503884, -32, -74
 114553998, -28, -74
 114604708, -27, -74
 114655004, -29, -74
 114705178, -28, -74
 114755382, -29, -74
 114805436, -28, -74
 114855533, -30, -74
 114905539, -29, -74
 114955936, -27, -74
 115005941, -26, -74
 115056236, -26, -74
 115106778, -27, -74
 115156867, -27, -74
 115207070, -30, -74
 115257271, -28, -74
 115307308, -27, -74
 115357628, -27, -74
 115407773, -26, -74
 115457939, -30, -74
 115507952, -28, -74
 115558095, -26, -74
 115608212, -28, -74
 115658338, -26, -74
 115708359, -27, -74
 115758594, -28, -74
 115808747, -29, -74
 115858864, -30, -74
 115908876, -27, -74
 115959267, -27, -74
 116009272, -28, -74
 116059530, -28, -74
 116109545, -28, -74
 116159607, -28, -74
 116209700, -28, -74
 116259837, -28, -74
 116309929, -26, -74
 116360077, -30, -74
 116410087, -26, -74
 116460338, -26, -74
 116510353, -28, -74
 116560842, -29, -74
 116610470, -30, -74
 116660621, -26, -74
 116710684, -28, -74
 116760830, -29, -74
 116811149, -26, -74
 116861182, -27, -74
 116911214, -26, -74
 116961306, -28, -74
 117011667, -30, -74
 117061714, -24, -74
 117111728, -31, -74
 117162027, -31, -74
 117212041, -27, -74
 117262046, -26, -74
 117312385, -30, -74
 117362482, -27, -74
 117412705, -30, -74
 117462881, -26, -74
 117512902, -29, -74
 117562955, -26, -74
 117613076, -31, -74
 117663086, -29, -74
 117713339, -30, -74
 117763460, -26, -74
 117813634, -26, -74
 117863718, -30, -74
 117913976, -29, -74
 117964612, -28, -74
 118014799, -30, -74
 118064850, -29, -74
 118115007, -28, -74
 118165142, -27, -74
 118215427, -26, -74
 118265574, -28, -74
 118315670, -27, -74
 118365788, -27, -74
 118415957, -28, -74
 118465972, -25, -74
 118516162, -26, -74
 118566169, -29, -74
 118616410, -29, -74
 118666499, -31, -74
 118716667, -28, -74
 118766680, -28, -74
 118816770, -23, -74
 118866855, -25, -74
 118917149, -29, -74
 118967324, -25, -74
 119017388, -28, -74
 119067396, -27, -74
 119117481, -29, -74
 119167743, -25, -74
 119217803, -27, -74
 119268030, -28, -74
 119318041, -26, -74
 119368302, -28, -74
 119418419, -27, -74
 119468561, -27, -74
 119519009, -29, -74
 119568671, -26, -74
 119618902, -28, -74
 119668978, -28, -74
 119719003, -27, -74
 119769043, -28, -74
 119819214, -32, -74
 119869311, -29, -74
 119919566, -28, -74
 119969718, -28, -74
 120019731, -29, -74
 120069932, -26, -74
 120119945, -24, -74
 120170022, -30, -74
 120220191, -25, -74
 120270483, -26, -74
 120320554, -28, -74
 120370688, -27, -74
 120420812, -28, -74
 120470823, -27, -74
 120520857, -26, -74
 120571253, -30, -74
 120621322, -26, -74
 120671411, -28, -74
 120721532, -27, -74
 120771678, -26, -74
 120821837, -27, -74
 120871939, -29, -74
 120921948, -28, -74
 120971980, -29, -74
 121022300, -31, -74
 121072415, -29, -74
 121122558, -28, -74
 121172571, -29, -74
 121222772, -28, -74
 121272785, -29, -74
 121322917, -26, -74
 121372958, -26, -74
 121423132, -27, -74
 121473221, -28, -74
 121523534, -27, -74
 121573548, -33, -74
 121623750, -29, -74
 121673782, -27, -74
 121723840, -25, -74
 121774155, -29, -74
 121824177, -28, -74
 121874187, -30, -74
 121924262, -26, -74
 121974375, -29, -74
 122024698, -28, -74
 122074719, -28, -74
 122124956, -31, -74
 122174968, -27, -74
 122225343, -30, -74
 122275997, -28, -74
 122326118, -28, -74
 122376428, -26, -74
 122426554, -28, -74
 122476569, -27, -74
 122526870, -29, -74
 122576910, -29, -74
 122626917, -28, -74
 122676931, -28, -74
 122727236, -31, -74
 122777403, -24, -74
 122827500, -29, -74
 122877620, -30, -74
 122927795, -25, -74
 122977858, -30, -74
 123028002, -29, -74
 123078145, -27, -74
 123128158, -30, -74
 123178385, -27, -74
 123228393, -25, -74
 123278850, -25, -74
 123329199, -30, -74
 123379618, -27, -74
 123429628, -29, -74
 123479972, -28, -74
 123530070, -29, -74
 123580102, -28, -74
 123630382, -29, -74
 123680482, -29, -74
 123730495, -29, -74
 123780663, -29, -74
 123830780, -33, -74
 123880793, -28, -74
 123930811, -28, -74
 123980966, -30, -74
 124031199, -27, -74
 124081229, -30, -74
 124131544, -28, -74
 124181687, -27, -74
 124231694, -25, -74
 124281895, -28, -74
 124331967, -27, -74
 124382142, -25, -74
 124432174, -28, -74
 124482424, -28, -74
 124532468, -28, -74
 124582486, -27, -74
 124632764, -27, -74
 124682770, -26, -74
 124733019, -28, -74
 124783116, -28, -74
 124833380, -29, -74
 124883406, -30, -74
 124933474, -31, -74
 124983499, -27, -74
 125033652, -31, -74
 125083858, -27, -74
 125134004, -31, -74
 125184014, -26, -74
 125234064, -27, -74
 125284171, -27, -74
 125334896, -29, -74
 125385306, -26, -74
 125435706, -27, -74
 125485715, -26, -74
 125535883, -28, -74
 125585899, -26, -74
 125636007, -28, -74
 125686222, -29, -74
 125736534, -27, -74
 125786574, -28, -74
 125836651, -28, -74
 125886672, -28, -74
 125936866, -28, -74
 125986960, -29, -74
 126037191, -27, -74
 126087224, -28, -74
 126137650, -26, -74
 126188175, -28, -74
 126238316, -26, -74
 126288366, -27, -74
 126338780, -29, -74
 126388797, -29, -74
 126438932, -27, -74
 126488946, -25, -74
 126539535, -27, -74
 126590000, -28, -74
 126640249, -28, -74
 126690402, -30, -74
 126740602, -26, -74
 126790644, -26, -74
 126841324, -27, -74
 126891707, -28, -74
 126942270, -30, -74
 126992673, -28, -74
 127042699, -26, -74
 127092991, -26, -74
 127143006, -29, -74
 127193290, -28, -74
 127243757, -27, -74
 127294407, -29, -74
 127344524, -25, -74
 127394529, -31, -74
 127444762, -27, -74
 127494787, -27, -74
 127545020, -27, -74
 127595180, -32, -74
 127645258, -30, -74
 127695269, -29, -74
 127745502, -29, -74
 127795533, -28, -74
 127845595, -29, -74
 127895916, -28, -74
 127946430, -29, -74
 127996852, -27, -74
 128047091, -27, -74
 128097117, -29, -74
 128147125, -29, -74
 128197502, -31, -74
 128247516, -31, -74
 128297671, -26, -74
 128347684, -28, -74
 128397962, -31, -74
 128447977, -26, -74
 128498017, -27, -74
 128548278, -26, -74
 128598353, -28, -74
 128648371, -28, -74
 128698700, -29, -74
 128748885, -29, -74
 128798958, -26, -74
 128848972, -30, -74
 128899163, -27, -74
 128949170, -26, -74
 128999430, -29, -74
 129049628, -29, -74
 129099668, -32, -74
 129149814, -29, -74
 129199926, -28, -74
 129250052, -25, -74
 129300060, -28, -74
 129350369, -27, -74
 129400436, -27, -74
 129450716, -29, -74
 129501375, -27, -74
 129551525, -27, -74
 129601810, -28, -74
 129652580, -27, -74
 129702942, -28, -74
 129752955, -30, -74
 129802997, -29, -74
 129853060, -29, -74
 129903457, -26, -74
 129953525, -25, -74
 130003697, -28, -74
 130053708, -29, -74
 130103765, -27, -74
 130153792, -26, -74
 130203999, -27, -74
 130254236, -27, -74
 130304406, -30, -74
 130354474, -28, -74
 130404620, -27, -74
 130454795, -28, -74
 130504887, -26, -74
 130555148, -29, -74
 130605255, -26, -74
 130655596, -29, -74
 130706409, -27, -74
 130756423, -29, -74
 130806431, -28, -74
 130856588, -30, -74
 130906743, -28, -74
 130956773, -26, -74
 131007027, -28, -74
 131057115, -31, -74
 131107129, -25, -74
 131157586, -26, -74
 131208245, -28, -74
 131258308, -29, -74
 131308628, -29, -74
 131358637, -26, -74
 131408886, -27, -74
 131458926, -26, -74
 131508957, -29, -74
 131559134, -29, -74
 131609355, -27, -74
 131659609, -25, -74
 131709596, -28, -74
 131759722, -28, -74
 131809743, -28, -74
 131860094, -28, -74
 131910106, -27, -74
 131960160, -29, -74
 132010364, -25, -74
 132060490, -27, -74
 132110602, -29, -74
 132161372, -27, -74
 132211468, -31, -74
 132261643, -29, -74
 132311789, -28, -74
 132362105, -29, -74
 132412116, -27, -74
 132462486, -26, -74
 132513165, -28, -74
 132563300, -29, -74
 132613576, -27, -74
 132663644, -27, -74
 132713702, -27, -74
 132763960, -30, -74
 132814105, -28, -74
 132864110, -27, -74
 132914288, -30, -74
 132964461, -28, -74
 133014558, -25, -74
 133064732, -28, -74
 133114796, -26, -74
 133164941, -28, -74
 133214974, -27, -74
 133265654, -27, -74
 133316239, -28, -74
 133366939, -31, -74
 133417284, -25, -74
 133467462, -29, -74
 133517646, -27, -74
 133567650, -27, -74
 133617860, -25, -74
 133667870, -28, -74
 133718083, -27, -74
 133768090, -31, -74
 133818298, -26, -74
 133868440, -29, -74
 133918556, -25, -74
 133968568, -27, -74
 134018771, -27, -74
 134068886, -26, -74
 134118980, -28, -74
 134169091, -31, -74
 134219247, -26, -74
 134269421, -27, -74
 134319531, -26, -74
 134369602, -26, -74
 134419748, -29, -74
 134470032, -29, -74
 134520666, -26, -74
 134570812, -30, -74
 134621074, -30, -74
 134671089, -28, -74
 134721139, -28, -74
 134771310, -27, -74
 134821406, -28, -74
 134871836, -27, -74
 134921841, -27, -74
 134971861, -29, -74
 135022052, -27, -74
 135072332, -31, -74
 135122346, -26, -74
 135172436, -28, -74
 135222581, -27, -74
 135272694, -26, -74
 135322893, -29, -74
 135372965, -28, -74
 135422974, -29, -74
 135473310, -28, -74
 135523318, -28, -74
 135573462, -26, -74
 135623474, -25, -74
 135673760, -30, -74
 135723872, -28, -74
 135773914, -28, -74
 135823929, -29, -74
 135874200, -26, -74
 135924214, -28, -74
 135974416, -29, -74
 136024428, -25, -74
 136074640, -26, -74
 136124651, -24, -74
 136174686, -33, -74
 136224782, -28, -74
 136275092, -28, -74
 136325103, -27, -74
 136375137, -27, -74
 136425476, -25, -74
 136475660, -27, -74
 136525675, -28, -74
 136575812, -29, -74
 136625820, -27, -74
 136676070, -27, -74
 136726080, -28, -74
 136776336, -28, -74
 136826454, -29, -74
 136876712, -28, -74
 136926812, -31, -74
 136977463, -26, -74
 137027636, -25, -74
 137077931, -27, -74
 137127938, -29, -74
 137178074, -26, -74
 137228116, -29, -74
 137278312, -27, -74
 137328437, -28, -74
 137378699, -27, -74
 137428820, -28, -74
 137478959, -28, -74
 137528972, -30, -74
 137579021, -27, -74
 137629094, -29, -74
 137679311, -26, -74
 137729530, -28, -74
 137779688, -27, -74
 137829699, -30, -74
 137880122, -28, -74
 137930175, -27, -74
 137980187, -28, -74
 138030298, -30, -74
 138080470, -26, -74
 138130508, -29, -74
 138180518, -27, -74
 138230771, -29, -74
 138280892, -28, -74
 138330907, -28, -74
 138381150, -30, -74
 138431160, -28, -74
 138481450, -28, -74
 138531471, -27, -74
 138581660, -26, -74
 138631748, -29, -74
 138681918, -27, -74
 138732147, -26, -74
 138782812, -27, -74
 138832958, -30, -74
 138883099, -28, -74
 138933163, -28, -74
 138983487, -28, -74
 139033496, -30, -74
 139083523, -30, -74
 139134005, -27, -74
 139184014, -23, -74
 139234019, -28, -74
 139284077, -27, -74
 139334116, -26, -74
 139384436, -26, -74
 139434446, -49, -74
 139484500, -18, -74
 139534696, -26, -74
 139585116, -29, -74
 139635763, -29, -74
 139686054, -28, -74
 139736086, -29, -74
 139786143, -27, -74
 139836256, -29, -74
 139886555, -29, -74
 139936639, -25, -74
 139986649, -29, -74
 140036934, -26, -74
 140086947, -28, -74
 140136978, -29, -74
 140187124, -30, -74
 140237415, -28, -74
 140287532, -28, -74
 140337702, -27, -74
 140387715, -26, -74
 140437916, -30, -74
 140488086, -26, -74
 140538090, -25, -74
 140588102, -29, -74
 140638441, -28, -74
 140688538, -24, -74
 140738681, -26, -74
 140788693, -27, -74
 140838922, -25, -74
 140888937, -29, -74
 140938983, -27, -74
 140989278, -27, -74
 141039395, -27, -74
 141089402, -29, -74
 141139662, -27, -74
 141189694, -27, -74
 141239900, -27, -74
 141289908, -30, -74
 141340128, -25, -74
 141390409, -32, -74
 141440486, -27, -74
 141490539, -25, -74
 141540554, -27, -74
 141590813, -27, -74
 141640926, -28, -74
 141690938, -27, -74
 141740970, -26, -74
 141791307, -29, -74
 141841404, -27, -74
 141891416, -27, -74
 141941694, -28, -74
 141991791, -31, -74
 142041874, -30, -74
 142092020, -28, -74
 142142146, -29, -74
 142192161, -28, -74
 142242356, -28, -74
 142292501, -31, -74
 142342614, -28, -74
 142392815, -29, -74
 142442830, -31, -74
 142492840, -26, -74
 142543066, -29, -74
 142593209, -28, -74
 142643353, -27, -74
 142693358, -26, -74
 142743464, -32, -74
 142793876, -29, -74
 142843893, -28, -74
 142893907, -26, -74
 142944044, -28, -74
 142994052, -25, -74
 143044302, -27, -74
 143094314, -28, -74
 143144516, -28, -74
 143194528, -26, -74
 143244609, -30, -74
 143294702, -30, -74
 143345075, -30, -74
 143395138, -29, -74
 143445153, -27, -74
 143495199, -30, -74
 143545393, -31, -74
 143595412, -28, -74
 143645633, -28, -74
 143695878, -27, -74
 143746370, -25, -74
 143796787, -28, -74
 143846923, -30, -74
 143897055, -29, -74
 143947503, -31, -74
 143998171, -25, -74
 144048375, -28, -74
 144098414, -30, -74
 144149065, -24, -74
 144199697, -29, -74
 144249812, -29, -74
 144299847, -25, -74
 144349992, -30, -74
 144400251, -26, -74
 144450380, -31, -74
 144500394, -23, -74
 144550472, -26, -74
 144600533, -29, -74
 144650713, -27, -74
 144700856, -28, -74
 144751196, -29, -74
 144801859, -29, -74
 144852204, -26, -74
 144902324, -28, -74
 144952353, -29, -74
 145002389, -24, -74
 145052708, -29, -74
 145102720, -29, -74
 145152748, -28, -74
 145203058, -26, -74
 145253092, -29, -74
 145303123, -29, -74
 145353479, -24, -74
 145403645, -26, -74
 145453756, -26, -74
 145503803, -28, -74
 145554147, -27, -74
 145604153, -31, -74
 145654197, -28, -74
 145704204, -27, -74
 145754456, -29, -74
 145804599, -27, -74
 145854720, -28, -74
 145904735, -29, -74
 145954756, -29, -74
 146005018, -32, -74
 146055162, -29, -74
 146105172, -31, -74
 146155310, -25, -74
 146205548, -30, -74
 146255554, -29, -74
 146305576, -27, -74
 146355796, -24, -74
 146405996, -29, -74
 146456004, -27, -74
 146506060, -26, -74
 146556174, -28, -74
 146606298, -29, -74
 146656444, -27, -74
 146706734, -27, -74
 146756852, -27, -74
 146806964, -29, -74
 146857090, -28, -74
 146907233, -32, -74
 146957242, -26, -74
 147007267, -29, -74
 147057563, -29, -74
 147107629, -28, -74
 147157829, -25, -74
 147207862, -28, -74
 147258068, -27, -74
 147308184, -29, -74
 147358474, -28, -74
 147408497, -29, -74
 147458988, -26, -74
 147509366, -28, -74
 147559684, -30, -74
 147609718, -29, -74
 147659924, -28, -74
 147710012, -29, -74
 147760267, -29, -74
 147810274, -25, -74
 147860339, -26, -74
 147910429, -31, -74
 147960774, -28, -74
 148010788, -30, -74
 148060989, -27, -74
 148111018, -29, -74
 148161108, -27, -74
 148211142, -27, -74
 148261431, -28, -74
 148311441, -26, -74
 148361516, -29, -74
 148411757, -26, -74
 148461903, -28, -74
 148511996, -26, -74
 148562004, -28, -74
 148612248, -29, -74
 148662351, -31, -74
 148712365, -28, -74
 148762444, -30, -74
 148812764, -26, -74
 148862880, -29, -74
 148912886, -25, -74
 148962942, -29, -74
 149013149, -27, -74
 149063259, -26, -74
 149113498, -28, -74
 149163505, -28, -74
 149213787, -25, -74
 149263791, -31, -74
 149313834, -28, -74
 149364179, -36, -74
 149414266, -33, -74
 149464386, -28, -74
 149514555, -31, -74
 149564626, -28, -74
 149614640, -27, -74
 149664660, -26, -74
 149715405, -28, -74
 149765836, -27, -74
 149816006, -27, -74
 149866244, -27, -74
 149916249, -28, -74
 149966482, -27, -74
 150016625, -26, -74
 150066769, -29, -74
 150116792, -27, -74
 150166978, -31, -74
